#multi:
;mass A;mass B;
t;x;x;
1.833333E1;-1.703703E-2;1.759622E-2
1.836667E1;-1.695445E-2;1.750190E-2
1.840000E1;-1.689878E-2;1.742736E-2
1.843333E1;-1.686407E-2;1.738967E-2
1.846667E1;-1.683137E-2;1.736623E-2
1.850000E1;-1.685749E-2;1.737305E-2
1.853333E1;-1.688783E-2;1.738824E-2
1.856667E1;-1.695421E-2;1.743260E-2
1.860000E1;-1.703812E-2;1.750132E-2
1.863333E1;-1.714588E-2;1.759995E-2
1.866667E1;-1.725857E-2;1.771369E-2
1.870000E1;-1.740017E-2;1.785330E-2
1.873333E1;-1.756607E-2;1.800387E-2
1.876667E1;-1.774693E-2;1.817764E-2
1.880000E1;-1.794961E-2;1.836231E-2
1.883333E1;-1.814988E-2;1.855648E-2
1.886667E1;-1.835752E-2;1.876546E-2
1.890000E1;-1.859431E-2;1.898952E-2
1.893333E1;-1.882626E-2;1.922379E-2
1.896667E1;-1.908284E-2;1.945802E-2
1.900000E1;-1.932613E-2;1.968588E-2
1.903333E1;-1.956943E-2;1.991601E-2
1.906667E1;-1.980951E-2;2.016936E-2
1.910000E1;-2.004940E-2;2.040153E-2
1.913333E1;-2.028415E-2;2.062043E-2
